unit_id,section_id,col_id,project_id,col_area,unit_name,strat_name_id,Mbr,Fm,Gp,SGp,t_age,b_age,max_thick,min_thick,outcrop,pbdb_collections,pbdb_occurrences,lith,environ,econ,measure,notes,color,text_color,t_int_id,t_int_name,t_int_age,t_prop,units_above,b_int_id,b_int_name,b_int_age,b_prop,units_below,strat_name_long,refs,clat,clng,t_plat,t_plng,b_plat,b_plng
13690,3633,460,1,17561.117,Hyndman Fm,940,NA,Hyndman,NA,NA,483.475,495.725,3000,0,surface,0,0,limestone carbonate sedimentary  ~ 0.1429| schist metamorphic metamorphic  ~ 0.1429| quartzite metasedimentary metamorphic  ~ 0.7143,inferred marine  marine,NA,NA,NA,#5A4633,#000000,121,Tremadocian,477.7,0.25,13689,125,Franconian,496.8,0.25,13691,Hyndman Formation,1,43.233,-114.666,32.839,-114.039,35.989,-120.318
13906,3695,465,1,22965.109,Whipple Cave Fm,2279,NA,Whipple Cave,NA,NA,483.475,493.2167,400,0,surface,5,27,cherty limestone carbonate sedimentary  ~ 0.8333| dolomite carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,[object Object],NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,13905,125,Franconian,496.8,0.83333,13910,Whipple Cave Formation,1,38.895,-114.645,29.208,-116.859,31.999,-121.406
13907,3695,465,1,22965.109,Windfall Fm,2308,NA,Windfall,NA,NA,483.475,493.9333,300,150,surface,1,21,argillaceous limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,[object Object],NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,13905,125,Franconian,496.8,0.66667,13909,Windfall Formation,1,38.895,-114.645,29.208,-116.859,32.086,-121.895
13908,3695,465,1,22965.109,Notch Peak Fm,1441,NA,Notch Peak,NA,NA,483.475,493.575,600,500,surface,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,13905,125,Franconian,496.8,0.75,13910,Notch Peak Formation,1,38.895,-114.645,29.208,-116.859,32.042,-121.647
14018,3718,467,1,17931.795,Upper Mbr of Nopah Fm,1431,NA,Nopah,NA,NA,483.475,496.8,300,0,surface,0,0,limestone carbonate sedimentary  ~ 0.5| dolomite carbonate sedimentary  ~ 0.5,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,"14017,14015",125,Franconian,496.8,0,14019,Nopah Formation,1,36.42,-115.434,28.759,-119.732,31.905,-126.815
14175,3763,471,1,14876.228,Notch Peak Fm,1441,NA,Notch Peak,NA,NA,483.475,493.2167,400,0,surface,1,2,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,14174,125,Franconian,496.8,0.83333,14176,Notch Peak Formation,1,40.025,-113.903,29.137,-115.41,31.956,-119.913
14234,3778,472,1,6883.48,Notch Peak Fm,1441,NA,Notch Peak,NA,NA,483.475,492.5,600,0,surface,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,14232,124,Trempealeauan,492.5,0,14235,Notch Peak Formation,1,38.08,-113.778,28.254,-117.389,30.946,-121.43
14312,3808,474,1,8202.628,Lava Dam Mbr of Notch Peak Fm,7067,Lava Dam,Notch Peak,NA,NA,483.475,487.175,120,0,surface,6,7,carbonate carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,14310,124,Trempealeauan,492.5,0.75,14313,Lava Dam Member,1,38.91,-113.675,28.524,-116.492,30.034,-117.549
14368,3818,475,1,8515.868,Notch Peak Fm,1441,NA,Notch Peak,NA,NA,483.475,492.5,400,300,surface,0,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine,NA,"[object Object],[object Object]",NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,14366,124,Trempealeauan,492.5,0,14369,Notch Peak Formation,1,39.741,-113.716,28.892,-115.642,31.615,-119.65
14422,3832,476,1,26557.414,St Charles Limestone,3816,NA,St Charles Limestone,NA,NA,483.475,496.8,300,150,surface,0,0,limestone carbonate sedimentary  ~ 0.1667| dolomite carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,0,125,Franconian,496.8,0,14423,St Charles Limestone,1,42.71,-112.311,29.101,-112.046,32.416,-118.882
14482,3843,477,1,11327.194,St Charles Fm,1978,NA,St Charles,NA,NA,483.475,495.725,350,0,surface,2,19,limestone carbonate sedimentary  ~ 0.1667| dolomite carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,0,125,Franconian,496.8,0.25,14483,St Charles Formation,1,41.705,-111.593,28.214,-112.856,31.387,-118.972
22427,6253,801,1,36855.547,Van Buren Fm,2192,NA,Van Buren,NA,NA,483.475,484.4375,61,0,subsurface,0,0,sandstone siliciclastic sedimentary  ~ 0.1667| dolomite carbonate sedimentary  ~ 0.8333,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,22426,121,Tremadocian,485.4,0.125,22428,Van Buren Formation,3,36.429,-89.762,10.964,-108.644,11.375,-108.858
22755,6360,812,1,2995.758,Stonehenge,2001,NA,Stonehenge,Beekmantown,NA,483.475,485.4,305,23,surface,0,0,limestone carbonate sedimentary  ~ 0.7143| dolomite carbonate sedimentary  ~ 0.1429|stromatolitic limestone carbonate sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,22754,121,Tremadocian,485.4,0,1026,Stonehenge Formation,1,36.694,-81.529,5.949,-104.28,6.776,-104.69
33474,8112,1442,1,14165.82,unnamed,NA,NA,NA,NA,NA,483.475,490.725,0,0,NA,0,0,tuff volcanic igneous  ~ 0.3846| conglomerate siliciclastic sedimentary  ~ 0.0769| limestone carbonate sedimentary  ~ 0.0769| sandstone siliciclastic sedimentary  ~ 0.0769| breccia siliciclastic sedimentary  ~ 0.3846,inferred marine  marine,NA,NA,also contains acid (felsic) volcanic material,#438A47,#000000,121,Tremadocian,477.7,0.25,33478,124,Trempealeauan,492.5,0.25,33473,NA,10,60.04,-137.42,60.248,-108.396,62.595,-112.059
34028,8425,1472,1,18031.734,Index,8256,NA,Index,Lardeau,NA,483.475,515.2858,762,457,NA,0,0,phyllite metasedimentary metamorphic  ~ 0.8333| limestone carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#999999,#000000,121,Tremadocian,477.7,0.25,34030,130,Early Cambrian,541,0.85714,34027,Index Formation,10,50.449,-117.537,40.006,-111.386,38.813,-135.919
34114,8511,1475,1,39086.961,unnamed,NA,NA,NA,NA,NA,483.475,533.5,0,0,NA,0,0,shale siliciclastic sedimentary  ~ 0.7143| sandstone siliciclastic sedimentary  ~ 0.1429|red green argillite siliciclastic sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,green and maroon argillite,#999999,#000000,121,Tremadocian,477.7,0.25,"34120,34117",130,Early Cambrian,541,0.25,341170,NA,10,64.55,-138.817,46.638,-86.536,12.131,-142.185
34126,8448,1476,1,24527.105,Rabbitkettle Fm,9557,NA,Rabbitkettle,Road River,NA,483.475,503.5,750,60,NA,18,139,limestone carbonate sedimentary  ~ 0.5|argillaceous limestone carbonate sedimentary  ~ 0.5,inferred marine  marine,NA,NA,Road River group,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,34127,128,Middle Cambrian,511,0.75,34125,Rabbitkettle Formation,10,64.319,-130.717,43.25,-87.779,46.932,-99.43
34137,8444,1477,1,28300.434,unnamed,NA,NA,NA,NA,NA,483.475,503.5,0,0,NA,0,0,shale siliciclastic sedimentary  ~ 0.4167| siltstone siliciclastic sedimentary  ~ 0.0833| slate metasedimentary metamorphic  ~ 0.4167| phyllite metasedimentary metamorphic  ~ 0.0833,inferred marine  marine,NA,NA,NA,#999999,#000000,121,Tremadocian,477.7,0.25,"34138,34139",128,Middle Cambrian,511,0.75,34136,NA,10,62.78,-134.215,44.998,-89.615,48.671,-101.41
34526,8637,1494,1,13946.789,Dome Creek Fm,9641,NA,Dome Creek,Cariboo,NA,483.475,516.0001,1200,1200,NA,0,0,shale siliciclastic sedimentary  ~ 0.7143| argillite siliciclastic sedimentary  ~ 0.1429| siltstone siliciclastic sedimentary  ~ 0.1429,marine  marine,NA,[object Object],Cariboo group,#999999,#000000,121,Tremadocian,477.7,0.25,0,130,Early Cambrian,541,0.83333,34525,Dome Creek Formation,10,53.114,-120.909,43.384,-111.634,41.168,-137.049
34783,8728,1504,1,144602.719,unnamed,NA,NA,NA,NA,NA,483.475,497.85,210,210,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,34784,127,Dresbachian,501,0.75,34782,NA,11,70.889,-109.575,35.263,-79.354,38.713,-85.508
34798,8740,1506,1,41079.676,Cass Fiord,5007,NA,Cass Fiord,Ryder Gletscher,NA,483.475,504.5,90,90,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| sandstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,34799,251,Drumian,504.5,0,0,Cass Fiord Formation,11,72.415,-96.757,31.674,-76.506,35.311,-88.051
34822,8748,1508,1,78062.781,Cass Fiord,5007,NA,Cass Fiord,Ryder Gletscher,NA,483.475,485.4,20,20,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| sandstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,34823,121,Tremadocian,485.4,0,0,Cass Fiord Formation,11,73.269,-92.28,30.723,-75.041,31.486,-75.241
34845,8756,1509,1,125987.594,Turner Cliffs,6071,NA,Turner Cliffs,Admiralty,NA,483.475,499.95,250,10,NA,0,0,dolomite carbonate sedimentary  ~ 0.8333| sandstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,34846,127,Dresbachian,501,0.25,34844,Turner Cliffs Formation,11,72.943,-84.36,28.505,-74.249,32.071,-81.71
34869,8771,1511,1,232063.594,Turner Cliffs Fm,6071,NA,Turner Cliffs,Admiralty,NA,483.475,496.8,40,40,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,0,125,Franconian,496.8,0,34868,Turner Cliffs Formation,11,67.935,-76.327,23.512,-77.249,26.805,-82.968
34877,8776,1512,1,44427.641,Cass Fiord Fm,5007,NA,Cass Fiord,Ryder Gletscher,NA,483.475,501,300,300,NA,0,0,limestone carbonate sedimentary  ~ 0.5| dolomite carbonate sedimentary  ~ 0.5,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,34878,127,Dresbachian,501,0,0,Cass Fiord Formation,11,75.01,-86.112,27.544,-72.382,31.101,-80.728
35134,8858,1525,1,13694.162,Cass Fiord Fm,5007,NA,Cass Fiord,Ryder Gletscher,NA,483.475,499.95,2180,2180,NA,0,0,shale siliciclastic sedimentary  ~ 0.625| limestone carbonate sedimentary  ~ 0.125| sandstone siliciclastic sedimentary  ~ 0.125| siltstone siliciclastic sedimentary  ~ 0.125,inferred marine  marine,NA,NA,NA,#999999,#000000,121,Tremadocian,477.7,0.25,35135,127,Dresbachian,501,0.25,0,Cass Fiord Formation,11,75.357,-95.03,29.848,-72.416,33.365,-79.76
35150,8861,1526,1,10563.135,Cass Fiord Fm,5007,NA,Cass Fiord,Ryder Gletscher,NA,483.475,501,2180,2180,NA,0,0,shale siliciclastic sedimentary  ~ 0.625| limestone carbonate sedimentary  ~ 0.125| sandstone siliciclastic sedimentary  ~ 0.125| siltstone siliciclastic sedimentary  ~ 0.125,inferred marine  marine,NA,NA,NA,#999999,#000000,121,Tremadocian,477.7,0.25,35151,127,Dresbachian,501,0,0,Cass Fiord Formation,11,74.858,-94.72,29.722,-72.98,33.293,-81.278
35441,8931,1540,1,6911.627,Hazen Fm,9762,NA,Hazen,NA,NA,483.475,521,100,100,NA,0,0,chert chemical sedimentary  ~ 0.625| dolomite carbonate sedimentary  ~ 0.125| limestone carbonate sedimentary  ~ 0.125| slate metasedimentary metamorphic  ~ 0.125,inferred marine  marine,NA,NA,NA,#4DF1B0,#000000,121,Tremadocian,477.7,0.25,0,254,Stage 3,521,0,35440,Hazen Formation,11,80.944,-92.987,29.864,-65.956,25.003,-97.54
35621,8967,1549,1,7137.078,Cass Fiord Fm,5007,NA,Cass Fiord,Ryder Gletscher,NA,483.475,501,730,730,NA,0,0,limestone carbonate sedimentary  ~ 0.625| dolomite carbonate sedimentary  ~ 0.125| sandstone siliciclastic sedimentary  ~ 0.125| siltstone siliciclastic sedimentary  ~ 0.125,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,35622,127,Dresbachian,501,0,0,Cass Fiord Formation,11,80.823,-69.704,26.295,-65.002,29.647,-73.15
35631,8969,1550,1,10001.554,Cass Fiord Fm,5007,NA,Cass Fiord,Ryder Gletscher,NA,483.475,485.4,10,10,NA,0,0,limestone carbonate sedimentary  ~ 0.7143| dolomite carbonate sedimentary  ~ 0.1429| sandstone siliciclastic sedimentary  ~ 0.1429,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,35632,121,Tremadocian,485.4,0,0,Cass Fiord Formation,11,81.171,-67.569,26.158,-64.487,26.847,-64.654
35953,9101,1581,1,33035.066,Permin Land Fm,9832,NA,Permin Land,Ryder Gletscher,NA,483.475,485.4,50,50,NA,0,0,sandstone siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#FCF768,#000000,121,Tremadocian,477.7,0.25,35954,121,Tremadocian,485.4,0,35952,Permin Land Formation,11,81.733,-47.906,24.328,-64.539,25.017,-64.725
35976,9104,1582,1,35698.727,Tavsens Iskappe Gp,9844,NA,NA,Tavsens Iskappe,NA,483.475,514,700,700,NA,0,0,dolomite carbonate sedimentary  ~ 0.625| conglomerate siliciclastic sedimentary  ~ 0.125| sandstone siliciclastic sedimentary  ~ 0.125| shale siliciclastic sedimentary  ~ 0.125,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,0,253,Stage 4,514,0,35975,Tavsens Iskappe Group,11,82.081,-32.75,23.374,-62.425,25.769,-82.265
36381,9287,1600,1,15078.988,Nepean Fm,5660,NA,Nepean,NA,NA,483.475,499.95,180,180,NA,0,0,sandstone siliciclastic sedimentary  ~ 0.8333| conglomerate siliciclastic sedimentary  ~ 0.1667,marine  marine,NA,NA,NA,#FCF768,#000000,121,Tremadocian,477.7,0.25,36382,127,Dresbachian,501,0.25,0,Nepean Formation,12,45.345,-75.458,8.328,-94.717,12.162,-102.994
36404,9296,1601,1,29154.342,Theresa Fm,6034,NA,Theresa,NA,NA,483.475,487.175,75,75,NA,0,0,sandstone siliciclastic sedimentary  ~ 0.625| dolomite carbonate sedimentary  ~ 0.125|calcareous dolomite carbonate sedimentary  ~ 0.125|calcareous dolomite carbonate sedimentary  ~ 0.125,marine  marine,NA,NA,NA,#FCF768,#000000,121,Tremadocian,477.7,0.25,36405,124,Trempealeauan,492.5,0.75,36403,Theresa Formation,12,45.638,-73.591,7.589,-93.587,9.175,-94.343
36467,9322,1604,1,17514.252,Theresa Fm,6034,NA,Theresa,NA,NA,483.475,485.4,60,60,NA,0,0,sandstone siliciclastic sedimentary  ~ 0.625| dolomite carbonate sedimentary  ~ 0.125|calcareous dolomite carbonate sedimentary  ~ 0.125|calcareous dolomite carbonate sedimentary  ~ 0.125,marine  marine,NA,NA,NA,#FCF768,#000000,121,Tremadocian,477.7,0.25,36468,121,Tremadocian,485.4,0,36466,Theresa Formation,12,46.397,-71.855,7.276,-92.185,8.103,-92.573
37972,9785,1648,1,3306.753,unnamed,NA,NA,NA,NA,NA,483.475,511,900,900,NA,0,0,carbonate carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,lithology given as carbonates,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,37973,128,Middle Cambrian,511,0,37971,NA,12,67.172,-139.211,44.855,-81.19,47.532,-100.698
38186,9876,1657,1,30738.756,Lower Road River Fm,1749,NA,Road River,NA,NA,483.475,503.5,0,0,NA,51,469,shale siliciclastic sedimentary  ~ 0.8333| limestone carbonate sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#999999,#000000,121,Tremadocian,477.7,0.25,38188,128,Middle Cambrian,511,0.75,38184,Road River Formation,12,65.718,-135.657,45.068,-85.365,48.755,-96.858
38248,9901,1660,1,32839.008,Franklin Mtn Fm,5224,NA,Franklin Mountain,NA,NA,483.475,499.6,800,800,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,0,127,Dresbachian,501,0.33333,38247,Franklin Mountain Formation,12,65.086,-130.536,43.08,-86.748,46.83,-94.215
38270,9911,1661,1,22720.918,Franklin Mtn Fm,5224,NA,Franklin Mountain,NA,NA,483.475,501,480,400,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,0,127,Dresbachian,501,0,38269,Franklin Mountain Formation,12,64.406,-128.109,42.118,-87.808,45.906,-96.584
38294,9922,1662,1,22610.902,Franklin Mtn Fm,5224,NA,Franklin Mountain,NA,NA,483.475,501,500,500,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,0,127,Dresbachian,501,0,38293,Franklin Mountain Formation,12,65.367,-126.552,41.392,-86.585,45.171,-95.291
38315,9935,1663,1,16930.762,Franklin Mtn Fm,5224,NA,Franklin Mountain,NA,NA,483.475,501,400,400,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.25,0,127,Dresbachian,501,0,38314,Franklin Mountain Formation,12,65.053,-125.65,41.031,-87.029,44.814,-95.769
1938,301,54,1,12371.29,Bliss Fm,7598,NA,Bliss,NA,NA,484.1166,493.575,91,0,both,0,0,sandstone siliciclastic sedimentary  ~ 0.8333|glauconitic sandstone siliciclastic sedimentary  ~ 0.1667,marine  marine,NA,[object Object],NA,#FCF768,#000000,121,Tremadocian,477.7,0.16668,1936,125,Franconian,496.8,0.75,0,Bliss Formation,1,31.909,-106.502,20.388,-120.559,22.89,-125.022
6038,1445,178,1,36115.352,Kasota Bed,7675,Kasota Bed,Oneota Dolomite,Prairie du Chien,NA,484.1166,485.4,2,0,both,0,0,sandstone siliciclastic sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#FCF768,#000000,121,Tremadocian,477.7,0.16668,6034,121,Tremadocian,485.4,0,6037,Kasota Bed Member,1,44.767,-95.423,19.461,-104.109,20.01,-104.395
13009,3435,450,1,14624.119,Beekmantown Fm of Knox Gp,7308,NA,Beekmantown,Knox,NA,484.1166,485.4,420,120,subsurface,0,0,dolomite carbonate sedimentary  ~ 0.8333| chert chemical sedimentary  ~ 0.1667,inferred marine  marine,oil/gas reservoir hydrocarbon energy,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.16668,13010,121,Tremadocian,485.4,0,13011,Beekmantown Formation,1,37.641,-84.406,8.596,-105.163,9.143,-105.439
35922,9099,1579,1,18671.02,Cass Fiord Fm,5007,NA,Cass Fiord,Ryder Gletscher,NA,484.1166,501,470,470,NA,0,0,limestone carbonate sedimentary  ~ 0.625| dolomite carbonate sedimentary  ~ 0.125| evaporite evaporite sedimentary  ~ 0.125| siltstone siliciclastic sedimentary  ~ 0.125,inferred marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,121,Tremadocian,477.7,0.16668,35923,127,Dresbachian,501,0,35921,Cass Fiord Formation,11,80.219,-66.192,25.842,-67.871,29.038,-76.067
22428,6253,801,1,36855.547,Gunter Sandstone Mbr,2876,Gunter Sandstone,Van Buren,NA,NA,484.4375,485.4,61,0,subsurface,0,0,sandstone siliciclastic sedimentary  ~ 1,inferred marine  marine,aquifer aquifer water,[object Object],NA,#FCF768,#000000,121,Tremadocian,477.7,0.125,22427,121,Tremadocian,485.4,0,22414,Gunter Sandstone Member,3,36.429,-89.762,11.375,-108.858,11.783,-109.074
6114,1460,186,1,24422.652,Coon Valley Mbr of Jordan Fm,6981,Coon Valley,Jordan,NA,NA,484.63,485.4,10,5,both,0,0,dolomitic sandstone siliciclastic sedimentary  ~ 1,marine  marine,NA,NA,NA,#FCF768,#000000,121,Tremadocian,477.7,0.1,6112,121,Tremadocian,485.4,0,6115,Coon Valley Member,1,42.783,-90.49,15.395,-103.812,15.944,-104.093
33995,8407,1471,1,21701.309,unnamed,NA,NA,NA,NA,NA,290.1,422.05,0,0,NA,0,0,argillite siliciclastic sedimentary  ~ 0.3571| slate metasedimentary metamorphic  ~ 0.3571| chert chemical sedimentary  ~ 0.0714| greenstone metamorphic metamorphic  ~ 0.0714| limestone carbonate sedimentary  ~ 0.0714| phyllite metasedimentary metamorphic  ~ 0.0714,inferred marine  marine,NA,NA,NA,#999999,#000000,82,Sakmarian,290.1,1,0,107,Pridoli,423,0.25,0,NA,10,49.262,-117.532,21.013,-38.406,-11.761,-100.205
2143,342,59,1,24601.43,Caballos Novaculite,4966,NA,Caballos Novaculite,NA,NA,343.5,443.8,200,65,surface,1,14,chert chemical sedimentary  ~ 1,marine  marine,NA,NA,NA,#4DF1B0,#000000,144,Osagean,343.5,1,2142,159,Alexandrian,443.8,0,2144,Caballos Novaculite,1,30.452,-103.002,-21.447,-63.674,-27.229,-128.374
5724,1339,165,1,33654.004,Arkansas Novaculite,4820,NA,Arkansas Novaculite,NA,NA,343.5,438.5,285,25,surface,0,0,shale siliciclastic sedimentary  ~ 0.1429| chert chemical sedimentary  ~ 0.7143|black shale siliciclastic sedimentary  ~ 0.1429,marine  marine,oil/gas indet. hydrocarbon energy,"[object Object],[object Object]",NA,#4DF1B0,#000000,144,Osagean,343.5,1,5723,234,Telychian,438.5,0,5725,Arkansas Novaculite,1,34.266,-93.383,-27.438,-56.333,-32.681,-112.928
5769,1346,166,1,18743.758,Arkansas Novaculite,4820,NA,Arkansas Novaculite,NA,NA,343.5,438.5,200,30,NA,0,0,shale siliciclastic sedimentary  ~ 0.625| shale siliciclastic sedimentary  ~ 0.125| sandstone siliciclastic sedimentary  ~ 0.125|black shale siliciclastic sedimentary  ~ 0.125,marine  marine,oil/gas indet. hydrocarbon energy,NA,NA,#4DF1B0,#000000,144,Osagean,343.5,1,"5768,5770",234,Telychian,438.5,0,57715770,Arkansas Novaculite,1,34.333,-95.458,-25.873,-57.12,-31.77,-114.646
10842,2863,400,1,30870.143,Unnamed,NA,NA,NA,NA,NA,345.5,426.3,0,0,surface,0,0,phyllite metasedimentary metamorphic  ~ 0.7143| schist metamorphic metamorphic  ~ 0.1429| marble metasedimentary metamorphic  ~ 0.1429,NA,placer gold mineral precious commodity,NA,NA,#5A4633,#000000,144,Osagean,343.5,0.75,"10841,10838",108,Ludlow,427.4,0.25,10843,NA,1,63.645,-141.959,5.864,-40.319,3.404,-99.48
10719,2817,393,1,132273.5,Marble and Dolomite of Central Seward Peninsula,NA,NA,NA,NA,NA,357.05,439.825,0,0,NA,0,0,dolomite carbonate sedimentary  ~ 1,inferred marine  marine,NA,NA,NA,#5A4633,#000000,145,Kinderhookian,351.5,0.25,0,159,Alexandrian,443.8,0.75,10718,NA,1,65.468,-163.466,8.29,-24.302,19.718,-102.018
8729,2201,324,1,26878.711,Unnamed,NA,NA,NA,NA,NA,358.9,427.4,800,0,surface,0,0,limestone carbonate sedimentary  ~ 0.1429|gray dark quartzite metasedimentary metamorphic  ~ 0.1429|black carbonaceous siliceous shale siliciclastic sedimentary  ~ 0.7143,marine  marine,NA,NA,NA,#999999,#000000,146,Conewangan,358.9,1,0,108,Ludlow,427.4,0,0,NA,1,44.15,-114.353,-10.108,-59.956,-15.782,-105.077
33994,8408,1471,1,21701.309,Trail Gneiss Fm,9523,NA,Trail Gneiss,NA,NA,362.225,426.3,0,0,NA,0,0,granodiorite plutonic igneous  ~ 0.3846|quartz diorite plutonic igneous  ~ 0.3846| amphibolite metamorphic metamorphic  ~ 0.0769| gneiss metamorphic metamorphic  ~ 0.0769| schist metamorphic metamorphic  ~ 0.0769,NA,NA,NA,"lithology: 'ap' given as abbrevation, no corresponding lthology. myionitized gneiss",#E93B3B,#000000,96,Famennian,358.9,0.75,0,108,Ludlow,427.4,0.25,0,Trail Gneiss,10,49.262,-117.532,-4.981,-59.208,-10.351,-105.294
34191,8488,1480,1,16453.883,Portrait Lake Fm,9568,NA,Portrait Lake,NA,NA,362.225,420.15,700,40,NA,0,0,sandstone siliciclastic sedimentary  ~ 0.3125| conglomerate siliciclastic sedimentary  ~ 0.3125| shale siliciclastic sedimentary  ~ 0.3125| chert chemical sedimentary  ~ 0.0625,inferred marine  marine,NA,NA,"Earn Group
sandstone and conglomerate post Givetian",#FCF768,#000000,96,Famennian,358.9,0.75,0,107,Pridoli,423,0.75,34190,Portrait Lake Formation,10,62.604,-129.404,-0.054,-42.883,1.366,-88.601
11162,3011,423,1,21979.555,Cedar Cove,5011,NA,Cedar Cove,NA,NA,370.4,420.15,1000,600,surface,0,0,conglomerate siliciclastic sedimentary  ~ 0.0833| limestone carbonate sedimentary  ~ 0.4167| argillite siliciclastic sedimentary  ~ 0.0833| greywacke siliciclastic sedimentary  ~ 0.4167,open shallow subtidal carbonate marine,NA,"[object Object],[object Object]",NA,#FCF768,#000000,147,Cassadagan,365,0.25,11161,107,Pridoli,423,0.75,1116311165,Cedar Cove Formation,1,58.622,-135.303,19.24,-63.997,7.345,-110.331
11047,2949,411,1,14900.924,Kaskawulsh Gp,2519,NA,NA,Kaskawulsh,NA,377.3,420.15,2000,0,surface,0,0,phyllite metasedimentary metamorphic  ~ 0.125| schist metamorphic metamorphic  ~ 0.125| amphibolite metamorphic metamorphic  ~ 0.125| marble metasedimentary metamorphic  ~ 0.625,NA,NA,"[object Object],[object Object]",NA,#5A4633,#000000,150,Chemungian,372.2,0.25,0,107,Pridoli,423,0.75,0,Kaskawulsh Group,1,61.217,-141.986,19.58,-67.357,10.344,-107.307
8615,2157,317,1,46640.695,Unnamed,NA,NA,NA,NA,NA,379,424.1,1500,1000,surface,0,0,limestone carbonate sedimentary  ~ 0.8333| dolomite carbonate sedimentary  ~ 0.1667,marine  marine,NA,NA,NA,#4D52E7,#E0E0E0,151,Fingerlakesian,379,1,0,108,Ludlow,427.4,0.75,0,NA,1,64.914,-153.326,9.343,-58.443,8.434,-96.668
17328,4451,539,1,41167.285,Unnamed,NA,NA,NA,NA,NA,379,428.9,0,0,subsurface,0,0,shale siliciclastic sedimentary  ~ 0.8333| sandstone siliciclastic sedimentary  ~ 0.1667,inferred marine  marine,NA,NA,NA,#A57B54,#000000,151,Fingerlakesian,379,1,0,109,Wenlock,433.4,0.75,0,NA,1,30.837,-82.109,-46.859,-41.212,-68.762,-46.256
